init_domain,#TotalPALs,(#)InitPALsIncorrect,(#)PAsDropped,(#)PALsDropped_noObs,(#)FinalAvgPALsIncorrect,#TotalActions,(#)InitActionsIncorrect,(#)ActionsObserved,(#)CompleteActionsDropped,(#)FinalActionsIncorrect,InitAccuracy,FinalAccuracy,#UniqueQueriesAIA,Final#UniqueQueries,#ValidModels
domain_10_2,20,"(10) {('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|0', <Location.EFFECTS: 2>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.EFFECTS: 2>), ('move', 'at_robby|1', <Location.EFFECTS: 2>), ('drop', 'carry|0|2', <Location.EFFECTS: 2>)}","(8) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),"(1.0) {('pick', 'at_robby|1', <Location.PRECOND: 1>)}",3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(1) {'drop'},"(1.0) {('pick', 'at_robby|1', <Location.PRECOND: 1>)}",0.5,0.95,17,7,1
domain_10_3,20,"(10) {('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.EFFECTS: 2>), ('drop', 'free|2', <Location.EFFECTS: 2>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}","(12) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.EFFECTS: 2>), ('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),(0.0) set(),3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}","(3) {'drop', 'move', 'pick'}",(0.0) set(),0.5,1.0,17,10,1
domain_10_4,20,"(10) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('move', 'at_robby|0', <Location.EFFECTS: 2>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.EFFECTS: 2>)}","(5) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>)}",(0) set(),"(4.0) {('drop', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>)}",3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(0) set(),"(2.0) {('drop', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>)}",0.5,0.8,17,5,1
domain_10_5,20,"(10) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'free|2', <Location.EFFECTS: 2>), ('drop', 'free|2', <Location.EFFECTS: 2>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>)}","(8) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),(0.0) set(),3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(0) set(),(0.0) set(),0.5,1.0,17,8,1
domain_11_0,20,"(11) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'at|0|1', <Location.EFFECTS: 2>), ('pick', 'free|2', <Location.EFFECTS: 2>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.EFFECTS: 2>), ('drop', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}","(6) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),"(2.0) {('drop', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>)}",3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(0) set(),"(1.0) {('drop', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>)}",0.45,0.9,17,6,1
domain_11_1,20,"(11) {('move', 'at_robby|0', <Location.EFFECTS: 2>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'at|0|1', <Location.EFFECTS: 2>), ('pick', 'free|2', <Location.EFFECTS: 2>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.EFFECTS: 2>), ('drop', 'free|2', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.EFFECTS: 2>)}","(9) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),(0.0) set(),3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(1) {'move'},(0.0) set(),0.45,1.0,17,9,1
domain_11_2,20,"(11) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.PRECOND: 1>), ('move', 'at_robby|0', <Location.EFFECTS: 2>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.EFFECTS: 2>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}","(6) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),"(1.0) {('pick', 'at_robby|1', <Location.PRECOND: 1>)}",3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(0) set(),"(1.0) {('pick', 'at_robby|1', <Location.PRECOND: 1>)}",0.45,0.95,17,6,1
domain_11_3,20,"(11) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('move', 'at_robby|0', <Location.EFFECTS: 2>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'at|0|1', <Location.EFFECTS: 2>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.EFFECTS: 2>), ('drop', 'free|2', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.EFFECTS: 2>)}","(7) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),"(1.0) {('drop', 'free|2', <Location.PRECOND: 1>)}",3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(0) set(),"(1.0) {('drop', 'free|2', <Location.PRECOND: 1>)}",0.45,0.95,17,7,1
domain_11_4,20,"(11) {('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.EFFECTS: 2>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.EFFECTS: 2>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.EFFECTS: 2>), ('drop', 'carry|0|2', <Location.EFFECTS: 2>)}","(10) {('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.EFFECTS: 2>), ('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),(0.0) set(),3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(1) {'pick'},(0.0) set(),0.45,1.0,17,9,1
domain_11_5,20,"(11) {('pick', 'free|2', <Location.PRECOND: 1>), ('move', 'at_robby|0', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.EFFECTS: 2>), ('pick', 'free|2', <Location.EFFECTS: 2>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}","(7) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),"(1.0) {('drop', 'at_robby|1', <Location.PRECOND: 1>)}",3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(0) set(),"(1.0) {('drop', 'at_robby|1', <Location.PRECOND: 1>)}",0.45,0.95,17,7,1
domain_12_0,20,"(12) {('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('move', 'at_robby|0', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'at|0|1', <Location.EFFECTS: 2>), ('pick', 'free|2', <Location.EFFECTS: 2>), ('drop', 'free|2', <Location.EFFECTS: 2>), ('move', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.EFFECTS: 2>), ('drop', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}","(8) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),(0.0) set(),3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(0) set(),(0.0) set(),0.4,1.0,17,8,1
domain_12_1,20,"(12) {('drop', 'carry|0|2', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.EFFECTS: 2>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.EFFECTS: 2>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}","(6) {('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),"(2.0) {('pick', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>)}",3,"(2) {'drop', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(0) set(),"(1.0) {('pick', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>)}",0.4,0.9,17,6,1
domain_12_2,20,"(12) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('move', 'at_robby|0', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.EFFECTS: 2>), ('move', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'at_robby|1', <Location.EFFECTS: 2>), ('drop', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}","(8) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),(0.0) set(),3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(0) set(),(0.0) set(),0.4,1.0,17,8,1
domain_12_3,20,"(12) {('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.EFFECTS: 2>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.EFFECTS: 2>), ('drop', 'free|2', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.EFFECTS: 2>), ('drop', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}","(7) {('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),"(2.0) {('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.PRECOND: 1>)}",3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(0) set(),"(2.0) {('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.PRECOND: 1>)}",0.4,0.9,17,7,1
domain_12_4,20,"(12) {('pick', 'free|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('move', 'at_robby|0', <Location.EFFECTS: 2>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.EFFECTS: 2>), ('pick', 'free|2', <Location.EFFECTS: 2>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.EFFECTS: 2>), ('drop', 'at|0|1', <Location.EFFECTS: 2>), ('drop', 'carry|0|2', <Location.EFFECTS: 2>)}","(9) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),"(1.0) {('move', 'at_robby|1', <Location.PRECOND: 1>)}",3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(1) {'pick'},"(1.0) {('move', 'at_robby|1', <Location.PRECOND: 1>)}",0.4,0.95,17,8,1
domain_12_5,20,"(12) {('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'at|0|1', <Location.EFFECTS: 2>), ('pick', 'free|2', <Location.EFFECTS: 2>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.EFFECTS: 2>), ('drop', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}","(7) {('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),"(2.0) {('drop', 'free|2', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>)}",3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(0) set(),"(1.0) {('drop', 'free|2', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>)}",0.4,0.9,17,7,1
domain_13_0,20,"(13) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('move', 'at_robby|0', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'free|2', <Location.EFFECTS: 2>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.EFFECTS: 2>), ('move', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'at_robby|1', <Location.EFFECTS: 2>), ('drop', 'free|2', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.EFFECTS: 2>)}","(9) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.PRECOND: 1>), ('drop', 'carry|0|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),(0.0) set(),3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(0) set(),(0.0) set(),0.35,1.0,17,9,1
domain_13_1,20,"(13) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('move', 'at_robby|0', <Location.EFFECTS: 2>), ('drop', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.EFFECTS: 2>), ('pick', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.EFFECTS: 2>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.EFFECTS: 2>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'free|2', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.EFFECTS: 2>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}","(7) {('move', 'at_robby|0', <Location.PRECOND: 1>), ('pick', 'free|2', <Location.PRECOND: 1>), ('move', 'at_robby|1', <Location.PRECOND: 1>), ('drop', 'at|0|1', <Location.PRECOND: 1>), ('drop', 'at_robby|1', <Location.PRECOND: 1>), ('pick', 'at|0|1', <Location.PRECOND: 1>), ('pick', 'carry|0|2', <Location.PRECOND: 1>)}",(0) set(),"(2.0) {('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.PRECOND: 1>)}",3,"(3) {'drop', 'move', 'pick'}","(3) {<Action 'move' at 0x7f1f1d883a20>, <Action 'drop' at 0x7f1f1db47048>, <Action 'pick' at 0x7f1f1d883470>}",(0) set(),"(2.0) {('drop', 'free|2', <Location.PRECOND: 1>), ('pick', 'at_robby|1', <Location.PRECOND: 1>)}",0.35,0.9,17,7,1
